"","Source","Target","Weight","Country"
"5290","CR_text3","active_listening",1,"Costa Rica"
"5291","CR_text3","reading_comprehension",2,"Costa Rica"
"5292","CR_text3","science",11,"Costa Rica"
"5293","CR_text3","speaking",1,"Costa Rica"
"5294","CR_text3","active_learning",1,"Costa Rica"
"5295","CR_text3","critical_thinking",1,"Costa Rica"
"5296","CR_text4","active_listening",1,"Costa Rica"
"5297","CR_text4","reading_comprehension",2,"Costa Rica"
"5298","CR_text4","science",4,"Costa Rica"
"5299","CR_text4","speaking",1,"Costa Rica"
"5300","CR_text4","learning_strategy",2,"Costa Rica"
"5301","CR_text5","active_listening",1,"Costa Rica"
"5302","CR_text5","mathematics",1,"Costa Rica"
"5303","CR_text5","reading_comprehension",2,"Costa Rica"
"5304","CR_text5","science",17,"Costa Rica"
"5305","CR_text5","speaking",1,"Costa Rica"
"5306","CR_text5","learning_strategy",1,"Costa Rica"
"5307","CR_text6","active_listening",2,"Costa Rica"
"5308","CR_text6","reading_comprehension",2,"Costa Rica"
"5309","CR_text6","science",3,"Costa Rica"
"5310","CR_text6","speaking",2,"Costa Rica"
"5311","CR_text7","active_listening",1,"Costa Rica"
"5312","CR_text7","reading_comprehension",2,"Costa Rica"
"5313","CR_text7","science",4,"Costa Rica"
"5314","CR_text7","speaking",1,"Costa Rica"
"5315","CR_text8","active_listening",2,"Costa Rica"
"5316","CR_text8","reading_comprehension",2,"Costa Rica"
"5317","CR_text8","science",3,"Costa Rica"
"5318","CR_text8","speaking",1,"Costa Rica"
"5319","CR_text8","critical_thinking",3,"Costa Rica"
"5320","CR_text8","learning_strategy",1,"Costa Rica"
"5321","CR_text9","active_listening",1,"Costa Rica"
"5322","CR_text9","reading_comprehension",2,"Costa Rica"
"5323","CR_text9","science",4,"Costa Rica"
"5324","CR_text9","speaking",1,"Costa Rica"
"5325","CR_text10","active_listening",1,"Costa Rica"
"5326","CR_text10","reading_comprehension",2,"Costa Rica"
"5327","CR_text10","science",3,"Costa Rica"
"5328","CR_text10","speaking",1,"Costa Rica"
"5329","CR_text11","active_listening",1,"Costa Rica"
"5330","CR_text11","reading_comprehension",2,"Costa Rica"
"5331","CR_text11","science",6,"Costa Rica"
"5332","CR_text11","speaking",1,"Costa Rica"
"5333","CR_text12","active_listening",1,"Costa Rica"
"5334","CR_text12","reading_comprehension",2,"Costa Rica"
"5335","CR_text12","science",15,"Costa Rica"
"5336","CR_text12","speaking",1,"Costa Rica"
"5337","CR_text13","active_listening",1,"Costa Rica"
"5338","CR_text13","reading_comprehension",2,"Costa Rica"
"5339","CR_text13","science",6,"Costa Rica"
"5340","CR_text13","speaking",1,"Costa Rica"
"5341","CR_text13","learning_strategy",4,"Costa Rica"
"5342","CR_text14","active_listening",5,"Costa Rica"
"5343","CR_text14","reading_comprehension",2,"Costa Rica"
"5344","CR_text14","science",7,"Costa Rica"
"5345","CR_text14","speaking",5,"Costa Rica"
"5346","CR_text14","active_learning",4,"Costa Rica"
"5347","CR_text14","critical_thinking",1,"Costa Rica"
"5348","CR_text14","learning_strategy",2,"Costa Rica"
"5349","CR_text14","monitoring",4,"Costa Rica"
"5350","CR_text15","active_listening",1,"Costa Rica"
"5351","CR_text15","reading_comprehension",2,"Costa Rica"
"5352","CR_text15","science",6,"Costa Rica"
"5353","CR_text15","speaking",1,"Costa Rica"
"5354","CR_text16","active_listening",1,"Costa Rica"
"5355","CR_text16","reading_comprehension",2,"Costa Rica"
"5356","CR_text16","science",4,"Costa Rica"
"5357","CR_text16","speaking",1,"Costa Rica"
"5358","CR_text17","active_listening",1,"Costa Rica"
"5359","CR_text17","reading_comprehension",2,"Costa Rica"
"5360","CR_text17","science",4,"Costa Rica"
"5361","CR_text17","speaking",1,"Costa Rica"
"5362","CR_text18","active_listening",3,"Costa Rica"
"5363","CR_text18","reading_comprehension",2,"Costa Rica"
"5364","CR_text18","science",1,"Costa Rica"
"5365","CR_text18","speaking",2,"Costa Rica"
"5366","CR_text18","critical_thinking",3,"Costa Rica"
"5367","CR_text18","learning_strategy",2,"Costa Rica"
"5368","CR_text18","monitoring",1,"Costa Rica"
"5369","CR_text19","active_listening",1,"Costa Rica"
"5370","CR_text19","reading_comprehension",2,"Costa Rica"
"5371","CR_text19","science",5,"Costa Rica"
"5372","CR_text19","speaking",1,"Costa Rica"
"5373","CR_text19","active_learning",1,"Costa Rica"
"5374","CR_text19","critical_thinking",1,"Costa Rica"
"5375","CR_text19","learning_strategy",1,"Costa Rica"
"5376","CR_text20","active_listening",1,"Costa Rica"
"5377","CR_text20","reading_comprehension",2,"Costa Rica"
"5378","CR_text20","science",6,"Costa Rica"
"5379","CR_text20","speaking",1,"Costa Rica"
"5380","CR_text21","active_listening",2,"Costa Rica"
"5381","CR_text21","reading_comprehension",3,"Costa Rica"
"5382","CR_text21","science",9,"Costa Rica"
"5383","CR_text21","speaking",1,"Costa Rica"
"5384","CR_text21","learning_strategy",1,"Costa Rica"
"5385","CR_text21","monitoring",1,"Costa Rica"
"5386","CR_text22","active_listening",1,"Costa Rica"
"5387","CR_text22","mathematics",1,"Costa Rica"
"5388","CR_text22","reading_comprehension",2,"Costa Rica"
"5389","CR_text22","science",5,"Costa Rica"
"5390","CR_text22","speaking",2,"Costa Rica"
"5391","CR_text22","learning_strategy",1,"Costa Rica"
"5392","CR_text23","active_listening",1,"Costa Rica"
"5393","CR_text23","reading_comprehension",2,"Costa Rica"
"5394","CR_text23","science",16,"Costa Rica"
"5395","CR_text23","speaking",1,"Costa Rica"
"5396","CR_text24","active_listening",1,"Costa Rica"
"5397","CR_text24","reading_comprehension",2,"Costa Rica"
"5398","CR_text24","science",6,"Costa Rica"
"5399","CR_text24","speaking",1,"Costa Rica"
"5400","CR_text24","critical_thinking",1,"Costa Rica"
"5401","CR_text24","monitoring",2,"Costa Rica"
"5402","CR_text25","active_listening",1,"Costa Rica"
"5403","CR_text25","reading_comprehension",2,"Costa Rica"
"5404","CR_text25","science",4,"Costa Rica"
"5405","CR_text25","speaking",1,"Costa Rica"
"5406","CR_text26","active_listening",2,"Costa Rica"
"5407","CR_text26","reading_comprehension",2,"Costa Rica"
"5408","CR_text26","science",4,"Costa Rica"
"5409","CR_text26","speaking",1,"Costa Rica"
"5410","CR_text26","critical_thinking",1,"Costa Rica"
"5411","CR_text26","learning_strategy",1,"Costa Rica"
"5412","CR_text27","active_listening",1,"Costa Rica"
"5413","CR_text27","reading_comprehension",2,"Costa Rica"
"5414","CR_text27","science",3,"Costa Rica"
"5415","CR_text27","speaking",1,"Costa Rica"
"5416","CR_text28","active_listening",1,"Costa Rica"
"5417","CR_text28","reading_comprehension",3,"Costa Rica"
"5418","CR_text28","science",1,"Costa Rica"
"5419","CR_text28","speaking",1,"Costa Rica"
"5420","CR_text28","learning_strategy",2,"Costa Rica"
"5421","CR_text29","active_listening",1,"Costa Rica"
"5422","CR_text29","reading_comprehension",2,"Costa Rica"
"5423","CR_text29","science",2,"Costa Rica"
"5424","CR_text29","speaking",2,"Costa Rica"
"5425","CR_text29","learning_strategy",2,"Costa Rica"
"5426","CR_text29","monitoring",4,"Costa Rica"
"5427","CR_text30","active_listening",1,"Costa Rica"
"5428","CR_text30","reading_comprehension",2,"Costa Rica"
"5429","CR_text30","science",5,"Costa Rica"
"5430","CR_text30","speaking",1,"Costa Rica"
"5431","CR_text31","active_listening",1,"Costa Rica"
"5432","CR_text31","reading_comprehension",2,"Costa Rica"
"5433","CR_text31","science",4,"Costa Rica"
"5434","CR_text31","speaking",1,"Costa Rica"
"5435","CR_text32","active_listening",1,"Costa Rica"
"5436","CR_text32","reading_comprehension",2,"Costa Rica"
"5437","CR_text32","science",6,"Costa Rica"
"5438","CR_text32","speaking",1,"Costa Rica"
"5439","CR_text33","active_listening",2,"Costa Rica"
"5440","CR_text33","reading_comprehension",2,"Costa Rica"
"5441","CR_text33","science",5,"Costa Rica"
"5442","CR_text33","speaking",1,"Costa Rica"
"5443","CR_text33","monitoring",1,"Costa Rica"
"5444","CR_text34","active_listening",1,"Costa Rica"
"5445","CR_text34","reading_comprehension",2,"Costa Rica"
"5446","CR_text34","science",12,"Costa Rica"
"5447","CR_text34","speaking",1,"Costa Rica"
"5448","CR_text34","critical_thinking",1,"Costa Rica"
"5449","CR_text35","active_listening",1,"Costa Rica"
"5450","CR_text35","reading_comprehension",2,"Costa Rica"
"5451","CR_text35","science",4,"Costa Rica"
"5452","CR_text35","speaking",1,"Costa Rica"
"5453","CR_text35","active_learning",3,"Costa Rica"
"5454","CR_text36","active_listening",1,"Costa Rica"
"5455","CR_text36","reading_comprehension",2,"Costa Rica"
"5456","CR_text36","science",1,"Costa Rica"
"5457","CR_text36","speaking",1,"Costa Rica"
"5458","CR_text36","learning_strategy",2,"Costa Rica"
"5459","CR_text37","active_listening",1,"Costa Rica"
"5460","CR_text37","reading_comprehension",2,"Costa Rica"
"5461","CR_text37","science",3,"Costa Rica"
"5462","CR_text37","speaking",1,"Costa Rica"
"5463","CR_text38","active_listening",2,"Costa Rica"
"5464","CR_text38","reading_comprehension",2,"Costa Rica"
"5465","CR_text38","science",6,"Costa Rica"
"5466","CR_text38","speaking",1,"Costa Rica"
"5467","CR_text39","active_listening",1,"Costa Rica"
"5468","CR_text39","reading_comprehension",2,"Costa Rica"
"5469","CR_text39","science",3,"Costa Rica"
"5470","CR_text39","speaking",1,"Costa Rica"
"5471","CR_text40","active_listening",1,"Costa Rica"
"5472","CR_text40","reading_comprehension",2,"Costa Rica"
"5473","CR_text40","science",6,"Costa Rica"
"5474","CR_text40","speaking",1,"Costa Rica"
"5475","CR_text41","active_listening",1,"Costa Rica"
"5476","CR_text41","reading_comprehension",2,"Costa Rica"
"5477","CR_text41","science",3,"Costa Rica"
"5478","CR_text41","speaking",1,"Costa Rica"
"5479","CR_text41","learning_strategy",1,"Costa Rica"
"5480","CR_text42","active_listening",1,"Costa Rica"
"5481","CR_text42","reading_comprehension",2,"Costa Rica"
"5482","CR_text42","science",9,"Costa Rica"
"5483","CR_text42","speaking",1,"Costa Rica"
"5484","CR_text43","active_listening",1,"Costa Rica"
"5485","CR_text43","reading_comprehension",2,"Costa Rica"
"5486","CR_text43","science",4,"Costa Rica"
"5487","CR_text43","speaking",1,"Costa Rica"
"5488","CR_text44","active_listening",1,"Costa Rica"
"5489","CR_text44","reading_comprehension",3,"Costa Rica"
"5490","CR_text44","science",15,"Costa Rica"
"5491","CR_text44","speaking",1,"Costa Rica"
"5492","CR_text44","writing",1,"Costa Rica"
"5493","CR_text44","learning_strategy",1,"Costa Rica"
"5494","CR_text45","active_listening",1,"Costa Rica"
"5495","CR_text45","reading_comprehension",2,"Costa Rica"
"5496","CR_text45","science",3,"Costa Rica"
"5497","CR_text45","speaking",1,"Costa Rica"
"5498","CR_text45","learning_strategy",1,"Costa Rica"
"5499","CR_text45","monitoring",2,"Costa Rica"
"5500","CR_text46","active_listening",1,"Costa Rica"
"5501","CR_text46","reading_comprehension",2,"Costa Rica"
"5502","CR_text46","science",4,"Costa Rica"
"5503","CR_text46","speaking",3,"Costa Rica"
"5504","CR_text46","critical_thinking",1,"Costa Rica"
"5505","CR_text46","learning_strategy",7,"Costa Rica"
"5506","CR_text47","active_listening",1,"Costa Rica"
"5507","CR_text47","mathematics",1,"Costa Rica"
"5508","CR_text47","reading_comprehension",2,"Costa Rica"
"5509","CR_text47","science",4,"Costa Rica"
"5510","CR_text47","speaking",4,"Costa Rica"
"5511","CR_text47","learning_strategy",1,"Costa Rica"
"5512","CR_text48","active_listening",1,"Costa Rica"
"5513","CR_text48","reading_comprehension",2,"Costa Rica"
"5514","CR_text48","science",6,"Costa Rica"
"5515","CR_text48","speaking",1,"Costa Rica"
"5516","CR_text49","active_listening",1,"Costa Rica"
"5517","CR_text49","reading_comprehension",4,"Costa Rica"
"5518","CR_text49","science",7,"Costa Rica"
"5519","CR_text49","speaking",1,"Costa Rica"
"5520","CR_text49","critical_thinking",1,"Costa Rica"
"5521","CR_text49","learning_strategy",5,"Costa Rica"
"5522","CR_text50","active_listening",2,"Costa Rica"
"5523","CR_text50","reading_comprehension",2,"Costa Rica"
"5524","CR_text50","science",5,"Costa Rica"
"5525","CR_text50","speaking",1,"Costa Rica"
"5526","CR_text50","monitoring",1,"Costa Rica"
"5527","CR_text51","active_listening",1,"Costa Rica"
"5528","CR_text51","reading_comprehension",3,"Costa Rica"
"5529","CR_text51","science",5,"Costa Rica"
"5530","CR_text51","speaking",1,"Costa Rica"
"5531","CR_text51","writing",1,"Costa Rica"
"5532","CR_text52","active_listening",1,"Costa Rica"
"5533","CR_text52","reading_comprehension",2,"Costa Rica"
"5534","CR_text52","science",3,"Costa Rica"
"5535","CR_text52","speaking",3,"Costa Rica"
"5536","CR_text52","active_learning",1,"Costa Rica"
"5537","CR_text52","learning_strategy",2,"Costa Rica"
"5538","CR_text53","active_listening",1,"Costa Rica"
"5539","CR_text53","reading_comprehension",2,"Costa Rica"
"5540","CR_text53","science",12,"Costa Rica"
"5541","CR_text53","speaking",1,"Costa Rica"
"5542","CR_text53","learning_strategy",1,"Costa Rica"
"5543","CR_text53","monitoring",1,"Costa Rica"
"5544","CR_text54","active_listening",2,"Costa Rica"
"5545","CR_text54","reading_comprehension",4,"Costa Rica"
"5546","CR_text54","science",16,"Costa Rica"
"5547","CR_text54","speaking",1,"Costa Rica"
"5548","CR_text54","writing",1,"Costa Rica"
"5549","CR_text54","active_learning",2,"Costa Rica"
"5550","CR_text55","active_listening",1,"Costa Rica"
"5551","CR_text55","reading_comprehension",2,"Costa Rica"
"5552","CR_text55","science",5,"Costa Rica"
"5553","CR_text55","speaking",1,"Costa Rica"
"5554","CR_text56","active_listening",1,"Costa Rica"
"5555","CR_text56","reading_comprehension",2,"Costa Rica"
"5556","CR_text56","science",9,"Costa Rica"
"5557","CR_text56","speaking",1,"Costa Rica"
"5558","CR_text56","critical_thinking",1,"Costa Rica"
"5559","CR_text57","active_listening",2,"Costa Rica"
"5560","CR_text57","science",30,"Costa Rica"
"5561","CR_text57","writing",1,"Costa Rica"
"5562","CR_text58","science",4,"Costa Rica"
"5563","CR_text58","speaking",1,"Costa Rica"
"5564","CR_text59","science",5,"Costa Rica"
"5565","CR_text59","speaking",1,"Costa Rica"
"5566","CR_text60","active_listening",1,"Costa Rica"
"5567","CR_text60","science",6,"Costa Rica"
"5568","CR_text60","speaking",1,"Costa Rica"
"5569","CR_text60","active_learning",1,"Costa Rica"
"5570","CR_text60","critical_thinking",2,"Costa Rica"
"5571","CR_text60","monitoring",1,"Costa Rica"
"5572","CR_text61","science",4,"Costa Rica"
"5573","CR_text61","speaking",1,"Costa Rica"
"5574","CR_text62","science",8,"Costa Rica"
"5575","CR_text62","speaking",1,"Costa Rica"
"5576","CR_text63","reading_comprehension",5,"Costa Rica"
"5577","CR_text63","science",23,"Costa Rica"
"5578","CR_text63","speaking",1,"Costa Rica"
"5579","CR_text63","writing",1,"Costa Rica"
"5580","CR_text63","active_learning",1,"Costa Rica"
"5581","CR_text64","reading_comprehension",5,"Costa Rica"
"5582","CR_text64","science",20,"Costa Rica"
"5583","CR_text64","speaking",1,"Costa Rica"
"5584","CR_text64","writing",1,"Costa Rica"
"5585","CR_text64","learning_strategy",1,"Costa Rica"
"5586","CR_text64","monitoring",1,"Costa Rica"
"5587","CR_text65","reading_comprehension",5,"Costa Rica"
"5588","CR_text65","science",9,"Costa Rica"
"5589","CR_text65","speaking",1,"Costa Rica"
"5590","CR_text65","learning_strategy",1,"Costa Rica"
"5591","CR_text65","monitoring",1,"Costa Rica"
"5592","CR_text66","active_listening",1,"Costa Rica"
"5593","CR_text66","reading_comprehension",3,"Costa Rica"
"5594","CR_text66","science",12,"Costa Rica"
"5595","CR_text66","speaking",1,"Costa Rica"
"5596","CR_text66","writing",1,"Costa Rica"
"5597","CR_text66","critical_thinking",1,"Costa Rica"
"5598","CR_text67","active_listening",3,"Costa Rica"
"5599","CR_text67","mathematics",1,"Costa Rica"
"5600","CR_text67","reading_comprehension",2,"Costa Rica"
"5601","CR_text67","science",34,"Costa Rica"
"5602","CR_text67","writing",1,"Costa Rica"
"5603","CR_text68","active_listening",1,"Costa Rica"
"5604","CR_text68","reading_comprehension",1,"Costa Rica"
"5605","CR_text68","science",21,"Costa Rica"
"5606","CR_text68","speaking",1,"Costa Rica"
"5607","CR_text68","active_learning",1,"Costa Rica"
"5608","CR_text68","monitoring",2,"Costa Rica"
"5609","CR_text69","reading_comprehension",1,"Costa Rica"
"5610","CR_text69","science",15,"Costa Rica"
"5611","CR_text69","speaking",1,"Costa Rica"
"5612","CR_text69","critical_thinking",1,"Costa Rica"
